model,dataset,experiment_name,pool_mode,pool_size,num_communities,community_size,sampling_seed,k,total_voting_slots,pool_members,communities,unique_model_count,avg_pairwise_overlap,avg_pairwise_jaccard,baseline,Hits,Epsilon,Alpha,Delta,eligible_support,alpha_reduction,delta_reduction,alpha_recovery_vs_reference,delta_recovery_vs_reference
RotatE,FB15k237,RotatE_FB15k237,first,30,10,6,1,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_23;seed_28;seed_20;seed_6;seed_15;seed_12|seed_11;seed_22;seed_0;seed_9;seed_7;seed_25|seed_2;seed_20;seed_26;seed_4;seed_0;seed_7|seed_29;seed_21;seed_16;seed_3;seed_6;seed_5|seed_15;seed_25;seed_11;seed_9;seed_18;seed_4|seed_0;seed_28;seed_25;seed_9;seed_20;seed_10|seed_29;seed_14;seed_21;seed_4;seed_0;seed_16|seed_24;seed_16;seed_5;seed_22;seed_23;seed_11|seed_25;seed_15;seed_19;seed_29;seed_5;seed_22|seed_22;seed_17;seed_0;seed_20;seed_7;seed_21,26,1.288888888888889,0.1291582491582492,range,0.527179217338562,0.0015636086463928223,0.10411176085472107,0.042611140397118254,22764,0.5702234193913096,0.5434493879018267,0.8983859954074979,0.8869662406893758
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,1,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_23;seed_28;seed_20;seed_6;seed_15;seed_11;seed_9;seed_12|seed_0;seed_7;seed_2;seed_20;seed_27;seed_9;seed_3;seed_25|seed_21;seed_16;seed_3;seed_5;seed_15;seed_25;seed_11;seed_7|seed_9;seed_18;seed_0;seed_7;seed_6;seed_27;seed_24;seed_5|seed_0;seed_2;seed_28;seed_14;seed_20;seed_3;seed_9;seed_4|seed_24;seed_16;seed_5;seed_22;seed_23;seed_25;seed_8;seed_10|seed_2;seed_15;seed_29;seed_8;seed_5;seed_22;seed_18;seed_16|seed_0;seed_21;seed_7;seed_25;seed_28;seed_12;seed_14;seed_11|seed_28;seed_4;seed_17;seed_11;seed_8;seed_18;seed_3;seed_22|seed_24;seed_20;seed_9;seed_29;seed_14;seed_17;seed_4;seed_21,26,2.088888888888889,0.1576305176305177,without,0.5208443224430084,0.004348695278167725,0.24224624037742615,0.09333278560571828,24343,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,1,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_23;seed_28;seed_20;seed_6;seed_15;seed_11;seed_9;seed_12|seed_0;seed_7;seed_2;seed_20;seed_27;seed_9;seed_3;seed_25|seed_21;seed_16;seed_3;seed_5;seed_15;seed_25;seed_11;seed_7|seed_9;seed_18;seed_0;seed_7;seed_6;seed_27;seed_24;seed_5|seed_0;seed_2;seed_28;seed_14;seed_20;seed_3;seed_9;seed_4|seed_24;seed_16;seed_5;seed_22;seed_23;seed_25;seed_8;seed_10|seed_2;seed_15;seed_29;seed_8;seed_5;seed_22;seed_18;seed_16|seed_0;seed_21;seed_7;seed_25;seed_28;seed_12;seed_14;seed_11|seed_28;seed_4;seed_17;seed_11;seed_8;seed_18;seed_3;seed_22|seed_24;seed_20;seed_9;seed_29;seed_14;seed_17;seed_4;seed_21,26,2.088888888888889,0.1576305176305177,major,0.13754030913114548,0.0013436973094940186,0.1812397986650467,0.08939641109298532,6130,0.2518364851290562,0.04217568871631093,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,1,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_23;seed_28;seed_20;seed_6;seed_15;seed_11;seed_9;seed_12|seed_0;seed_7;seed_2;seed_20;seed_27;seed_9;seed_3;seed_25|seed_21;seed_16;seed_3;seed_5;seed_15;seed_25;seed_11;seed_7|seed_9;seed_18;seed_0;seed_7;seed_6;seed_27;seed_24;seed_5|seed_0;seed_2;seed_28;seed_14;seed_20;seed_3;seed_9;seed_4|seed_24;seed_16;seed_5;seed_22;seed_23;seed_25;seed_8;seed_10|seed_2;seed_15;seed_29;seed_8;seed_5;seed_22;seed_18;seed_16|seed_0;seed_21;seed_7;seed_25;seed_28;seed_12;seed_14;seed_11|seed_28;seed_4;seed_17;seed_11;seed_8;seed_18;seed_3;seed_22|seed_24;seed_20;seed_9;seed_29;seed_14;seed_17;seed_4;seed_21,26,2.088888888888889,0.1576305176305177,borda,0.5246310830116272,0.0020521879196166992,0.08994802832603455,0.037445031759427885,22513,0.6286917469352956,0.5988008767078552,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,1,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_23;seed_28;seed_20;seed_6;seed_15;seed_11;seed_9;seed_12|seed_0;seed_7;seed_2;seed_20;seed_27;seed_9;seed_3;seed_25|seed_21;seed_16;seed_3;seed_5;seed_15;seed_25;seed_11;seed_7|seed_9;seed_18;seed_0;seed_7;seed_6;seed_27;seed_24;seed_5|seed_0;seed_2;seed_28;seed_14;seed_20;seed_3;seed_9;seed_4|seed_24;seed_16;seed_5;seed_22;seed_23;seed_25;seed_8;seed_10|seed_2;seed_15;seed_29;seed_8;seed_5;seed_22;seed_18;seed_16|seed_0;seed_21;seed_7;seed_25;seed_28;seed_12;seed_14;seed_11|seed_28;seed_4;seed_17;seed_11;seed_8;seed_18;seed_3;seed_22|seed_24;seed_20;seed_9;seed_29;seed_14;seed_17;seed_4;seed_21,26,2.088888888888889,0.1576305176305177,range,0.527648288011551,0.0017345547676086426,0.08848774433135986,0.036147243606760464,22602,0.6347198445949312,0.6127058313735168,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,30,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_7|seed_14;seed_9|seed_27;seed_1|seed_1;seed_10|seed_25;seed_6|seed_29;seed_19|seed_14;seed_13|seed_20;seed_28|seed_28;seed_17|seed_20;seed_16,16,0.08888888888888889,0.029629629629629627,without,0.5204778552055359,0.004739582538604736,0.2381579577922821,0.09062101321042018,24299,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,30,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_7|seed_14;seed_9|seed_27;seed_1|seed_1;seed_10|seed_25;seed_6|seed_29;seed_19|seed_14;seed_13|seed_20;seed_28|seed_28;seed_17|seed_20;seed_16,16,0.08888888888888889,0.029629629629629627,major,0.12208785191178322,0.0017345845699310303,0.28125,0.11418918918918919,5920,-0.1809389138502025,-0.26007407271031246,-0.8481011952889947,-18.922566400043262
RotatE,FB15k237,RotatE_FB15k237,first,30,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_7|seed_14;seed_9|seed_27;seed_1|seed_1;seed_10|seed_25;seed_6|seed_29;seed_19|seed_14;seed_13|seed_20;seed_28|seed_28;seed_17|seed_20;seed_16,16,0.08888888888888889,0.029629629629629627,borda,0.5219095051288605,0.0020521879196166992,0.1783466637134552,0.07127062425582582,23516,0.2511412788103996,0.21353092697896836,0.4023680549756692,0.3658247904761779
RotatE,FB15k237,RotatE_FB15k237,first,30,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_7|seed_14;seed_9|seed_27;seed_1|seed_1;seed_10|seed_25;seed_6|seed_29;seed_19|seed_14;seed_13|seed_20;seed_28|seed_28;seed_17|seed_20;seed_16,16,0.08888888888888889,0.029629629629629627,range,0.5248143315315247,0.0020766258239746094,0.17484740912914276,0.06841302136317395,23592,0.2658342775946957,0.2450644840582362,0.4160884978831504,0.40793404396844546
RotatE,FB15k237,RotatE_FB15k237,first,30,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_7|seed_25;seed_28;seed_13;seed_9|seed_21;seed_28;seed_20;seed_1|seed_6;seed_4;seed_8;seed_10|seed_23;seed_19;seed_24;seed_6|seed_22;seed_24;seed_16;seed_19|seed_9;seed_1;seed_8;seed_13|seed_0;seed_19;seed_21;seed_28|seed_19;seed_20;seed_21;seed_17|seed_9;seed_24;seed_13;seed_16,21,0.6222222222222222,0.09735449735449735,without,0.5204778552055359,0.004739582538604736,0.2381579577922821,0.09062101321042018,24299,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,30,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_7|seed_25;seed_28;seed_13;seed_9|seed_21;seed_28;seed_20;seed_1|seed_6;seed_4;seed_8;seed_10|seed_23;seed_19;seed_24;seed_6|seed_22;seed_24;seed_16;seed_19|seed_9;seed_1;seed_8;seed_13|seed_0;seed_19;seed_21;seed_28|seed_19;seed_20;seed_21;seed_17|seed_9;seed_24;seed_13;seed_16,21,0.6222222222222222,0.09735449735449735,major,0.1299154654145241,0.0022720545530319214,0.2315719872713089,0.10601292032466457,6037,0.027653791550889064,-0.1698492057080038,0.12961951174305378,-12.35795186929015
RotatE,FB15k237,RotatE_FB15k237,first,30,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_7|seed_25;seed_28;seed_13;seed_9|seed_21;seed_28;seed_20;seed_1|seed_6;seed_4;seed_8;seed_10|seed_23;seed_19;seed_24;seed_6|seed_22;seed_24;seed_16;seed_19|seed_9;seed_1;seed_8;seed_13|seed_0;seed_19;seed_21;seed_28|seed_19;seed_20;seed_21;seed_17|seed_9;seed_24;seed_13;seed_16,21,0.6222222222222222,0.09735449735449735,borda,0.5235219419002533,0.002638518810272217,0.12768001854419708,0.05196279638443736,22901,0.4638851469512611,0.42659219375774593,0.7432173842349338,0.7308449511651834
RotatE,FB15k237,RotatE_FB15k237,first,30,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_7|seed_25;seed_28;seed_13;seed_9|seed_21;seed_28;seed_20;seed_1|seed_6;seed_4;seed_8;seed_10|seed_23;seed_19;seed_24;seed_6|seed_22;seed_24;seed_16;seed_19|seed_9;seed_1;seed_8;seed_13|seed_0;seed_19;seed_21;seed_28|seed_19;seed_20;seed_21;seed_17|seed_9;seed_24;seed_13;seed_16,21,0.6222222222222222,0.09735449735449735,range,0.5265195906162262,0.0020766258239746094,0.12262506783008575,0.05081052815060136,22948,0.4851103487499773,0.43930743708834585,0.7593032702377763,0.7312706288124392
RotatE,FB15k237,RotatE_FB15k237,first,30,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_25;seed_28;seed_7|seed_13;seed_20;seed_27;seed_2;seed_5;seed_9|seed_4;seed_8;seed_24;seed_2;seed_25;seed_1|seed_22;seed_24;seed_17;seed_9;seed_1;seed_10|seed_8;seed_0;seed_19;seed_21;seed_18;seed_6|seed_20;seed_21;seed_9;seed_24;seed_13;seed_19|seed_25;seed_14;seed_16;seed_0;seed_19;seed_13|seed_13;seed_12;seed_23;seed_19;seed_29;seed_28|seed_25;seed_13;seed_9;seed_22;seed_6;seed_17|seed_21;seed_4;seed_24;seed_5;seed_2;seed_16,27,1.2,0.11878787878787882,without,0.5204778552055359,0.004739582538604736,0.2381579577922821,0.09062101321042018,24299,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,30,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_25;seed_28;seed_7|seed_13;seed_20;seed_27;seed_2;seed_5;seed_9|seed_4;seed_8;seed_24;seed_2;seed_25;seed_1|seed_22;seed_24;seed_17;seed_9;seed_1;seed_10|seed_8;seed_0;seed_19;seed_21;seed_18;seed_6|seed_20;seed_21;seed_9;seed_24;seed_13;seed_19|seed_25;seed_14;seed_16;seed_0;seed_19;seed_13|seed_13;seed_12;seed_23;seed_19;seed_29;seed_28|seed_25;seed_13;seed_9;seed_22;seed_6;seed_17|seed_21;seed_4;seed_24;seed_5;seed_2;seed_16,27,1.2,0.11878787878787882,major,0.13445714861154556,0.0017345845699310303,0.20804822444915771,0.10052134245682633,6138,0.1264275761441726,-0.10924981850972884,0.5925943522250405,-7.94883904957992
RotatE,FB15k237,RotatE_FB15k237,first,30,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_25;seed_28;seed_7|seed_13;seed_20;seed_27;seed_2;seed_5;seed_9|seed_4;seed_8;seed_24;seed_2;seed_25;seed_1|seed_22;seed_24;seed_17;seed_9;seed_1;seed_10|seed_8;seed_0;seed_19;seed_21;seed_18;seed_6|seed_20;seed_21;seed_9;seed_24;seed_13;seed_19|seed_25;seed_14;seed_16;seed_0;seed_19;seed_13|seed_13;seed_12;seed_23;seed_19;seed_29;seed_28|seed_25;seed_13;seed_9;seed_22;seed_6;seed_17|seed_21;seed_4;seed_24;seed_5;seed_2;seed_16,27,1.2,0.11878787878787882,borda,0.524318379163742,0.0014169812202453613,0.10516800731420517,0.045021606843637006,22678,0.5584106939398129,0.5031879996850429,0.8946622628604377,0.862070179525042
RotatE,FB15k237,RotatE_FB15k237,first,30,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_1;seed_25;seed_28;seed_7|seed_13;seed_20;seed_27;seed_2;seed_5;seed_9|seed_4;seed_8;seed_24;seed_2;seed_25;seed_1|seed_22;seed_24;seed_17;seed_9;seed_1;seed_10|seed_8;seed_0;seed_19;seed_21;seed_18;seed_6|seed_20;seed_21;seed_9;seed_24;seed_13;seed_19|seed_25;seed_14;seed_16;seed_0;seed_19;seed_13|seed_13;seed_12;seed_23;seed_19;seed_29;seed_28|seed_25;seed_13;seed_9;seed_22;seed_6;seed_17|seed_21;seed_4;seed_24;seed_5;seed_2;seed_16,27,1.2,0.11878787878787882,range,0.527428412437439,0.0008550882339477539,0.10245487838983536,0.04229063282244961,22771,0.5698028344734337,0.5333242111931412,0.8918654419995051,0.8877708373547877
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_9;seed_1;seed_25;seed_28;seed_13;seed_7|seed_20;seed_27;seed_2;seed_5;seed_3;seed_23;seed_19;seed_9|seed_25;seed_22;seed_24;seed_17;seed_10;seed_0;seed_2;seed_1|seed_22;seed_19;seed_20;seed_21;seed_24;seed_14;seed_25;seed_10|seed_13;seed_15;seed_8;seed_0;seed_9;seed_18;seed_4;seed_6|seed_12;seed_24;seed_8;seed_2;seed_7;seed_29;seed_25;seed_19|seed_14;seed_22;seed_6;seed_21;seed_4;seed_24;seed_2;seed_13|seed_6;seed_25;seed_19;seed_7;seed_21;seed_13;seed_2;seed_28|seed_3;seed_4;seed_22;seed_28;seed_24;seed_15;seed_23;seed_17|seed_17;seed_23;seed_24;seed_7;seed_2;seed_29;seed_22;seed_16,29,2.2222222222222223,0.1690679690679691,without,0.5204778552055359,0.004739582538604736,0.2381579577922821,0.09062101321042018,24299,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_9;seed_1;seed_25;seed_28;seed_13;seed_7|seed_20;seed_27;seed_2;seed_5;seed_3;seed_23;seed_19;seed_9|seed_25;seed_22;seed_24;seed_17;seed_10;seed_0;seed_2;seed_1|seed_22;seed_19;seed_20;seed_21;seed_24;seed_14;seed_25;seed_10|seed_13;seed_15;seed_8;seed_0;seed_9;seed_18;seed_4;seed_6|seed_12;seed_24;seed_8;seed_2;seed_7;seed_29;seed_25;seed_19|seed_14;seed_22;seed_6;seed_21;seed_4;seed_24;seed_2;seed_13|seed_6;seed_25;seed_19;seed_7;seed_21;seed_13;seed_2;seed_28|seed_3;seed_4;seed_22;seed_28;seed_24;seed_15;seed_23;seed_17|seed_17;seed_23;seed_24;seed_7;seed_2;seed_29;seed_22;seed_16,29,2.2222222222222223,0.1690679690679691,major,0.13750610798597335,0.001294836401939392,0.18734793365001678,0.08937550689375506,6165,0.2133459012382911,0.013744122610647459,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_9;seed_1;seed_25;seed_28;seed_13;seed_7|seed_20;seed_27;seed_2;seed_5;seed_3;seed_23;seed_19;seed_9|seed_25;seed_22;seed_24;seed_17;seed_10;seed_0;seed_2;seed_1|seed_22;seed_19;seed_20;seed_21;seed_24;seed_14;seed_25;seed_10|seed_13;seed_15;seed_8;seed_0;seed_9;seed_18;seed_4;seed_6|seed_12;seed_24;seed_8;seed_2;seed_7;seed_29;seed_25;seed_19|seed_14;seed_22;seed_6;seed_21;seed_4;seed_24;seed_2;seed_13|seed_6;seed_25;seed_19;seed_7;seed_21;seed_13;seed_2;seed_28|seed_3;seed_4;seed_22;seed_28;seed_24;seed_15;seed_23;seed_17|seed_17;seed_23;seed_24;seed_7;seed_2;seed_29;seed_22;seed_16,29,2.2222222222222223,0.1690679690679691,borda,0.5244527459144592,0.0011237859725952148,0.0895097404718399,0.037725776314618736,22478,0.6241580953179444,0.583697257643542,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,30,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26;seed_27;seed_28;seed_29;seed_3;seed_4;seed_5;seed_6;seed_7;seed_8;seed_9,seed_26;seed_14;seed_9;seed_1;seed_25;seed_28;seed_13;seed_7|seed_20;seed_27;seed_2;seed_5;seed_3;seed_23;seed_19;seed_9|seed_25;seed_22;seed_24;seed_17;seed_10;seed_0;seed_2;seed_1|seed_22;seed_19;seed_20;seed_21;seed_24;seed_14;seed_25;seed_10|seed_13;seed_15;seed_8;seed_0;seed_9;seed_18;seed_4;seed_6|seed_12;seed_24;seed_8;seed_2;seed_7;seed_29;seed_25;seed_19|seed_14;seed_22;seed_6;seed_21;seed_4;seed_24;seed_2;seed_13|seed_6;seed_25;seed_19;seed_7;seed_21;seed_13;seed_2;seed_28|seed_3;seed_4;seed_22;seed_28;seed_24;seed_15;seed_23;seed_17|seed_17;seed_23;seed_24;seed_7;seed_2;seed_29;seed_22;seed_16,29,2.2222222222222223,0.1690679690679691,range,0.527711808681488,0.0011726617813110352,0.08600150793790817,0.03618086001505691,22581,0.6388887915602743,0.6007453598974261,1.0,1.0
