model,dataset,experiment_name,pool_mode,pool_size,num_communities,community_size,sampling_seed,k,total_voting_slots,pool_members,communities,unique_model_count,avg_pairwise_overlap,avg_pairwise_jaccard,baseline,Hits,Epsilon,Alpha,Delta,eligible_support,alpha_reduction,delta_reduction,alpha_recovery_vs_reference,delta_recovery_vs_reference
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,1,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_20;seed_15;seed_11;seed_23;seed_0;seed_21;seed_25;seed_12|seed_20;seed_0;seed_21;seed_16;seed_19;seed_2;seed_11;seed_25|seed_26;seed_12;seed_19;seed_0;seed_23;seed_22;seed_24;seed_10|seed_25;seed_0;seed_20;seed_14;seed_23;seed_2;seed_26;seed_16|seed_24;seed_16;seed_22;seed_23;seed_17;seed_12;seed_14;seed_11|seed_16;seed_26;seed_22;seed_18;seed_24;seed_0;seed_14;seed_15|seed_25;seed_11;seed_13;seed_17;seed_1;seed_19;seed_24;seed_2|seed_24;seed_20;seed_26;seed_14;seed_12;seed_22;seed_17;seed_21|seed_23;seed_24;seed_2;seed_1;seed_15;seed_11;seed_19;seed_20|seed_20;seed_21;seed_13;seed_2;seed_16;seed_23;seed_26;seed_18,20,3.111111111111111,0.24970732970732956,major,0.13718606233596803,0.0005619078874588013,0.156902015209198,0.07911867801702553,5991,0.341390587907538,0.12040135157031719,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,1,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_20;seed_15;seed_11;seed_23;seed_0;seed_21;seed_25;seed_12|seed_20;seed_0;seed_21;seed_16;seed_19;seed_2;seed_11;seed_25|seed_26;seed_12;seed_19;seed_0;seed_23;seed_22;seed_24;seed_10|seed_25;seed_0;seed_20;seed_14;seed_23;seed_2;seed_26;seed_16|seed_24;seed_16;seed_22;seed_23;seed_17;seed_12;seed_14;seed_11|seed_16;seed_26;seed_22;seed_18;seed_24;seed_0;seed_14;seed_15|seed_25;seed_11;seed_13;seed_17;seed_1;seed_19;seed_24;seed_2|seed_24;seed_20;seed_26;seed_14;seed_12;seed_22;seed_17;seed_21|seed_23;seed_24;seed_2;seed_1;seed_15;seed_11;seed_19;seed_20|seed_20;seed_21;seed_13;seed_2;seed_16;seed_23;seed_26;seed_18,20,3.111111111111111,0.24970732970732956,borda,0.5250170886516571,0.001734614372253418,0.08154984563589096,0.03384162653825575,22428,0.6576876605512421,0.6237671089839711,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,1,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_20;seed_15;seed_11;seed_23;seed_0;seed_21;seed_25;seed_12|seed_20;seed_0;seed_21;seed_16;seed_19;seed_2;seed_11;seed_25|seed_26;seed_12;seed_19;seed_0;seed_23;seed_22;seed_24;seed_10|seed_25;seed_0;seed_20;seed_14;seed_23;seed_2;seed_26;seed_16|seed_24;seed_16;seed_22;seed_23;seed_17;seed_12;seed_14;seed_11|seed_16;seed_26;seed_22;seed_18;seed_24;seed_0;seed_14;seed_15|seed_25;seed_11;seed_13;seed_17;seed_1;seed_19;seed_24;seed_2|seed_24;seed_20;seed_26;seed_14;seed_12;seed_22;seed_17;seed_21|seed_23;seed_24;seed_2;seed_1;seed_15;seed_11;seed_19;seed_20|seed_20;seed_21;seed_13;seed_2;seed_16;seed_23;seed_26;seed_18,20,3.111111111111111,0.24970732970732956,range,0.5279561221599579,0.001587986946105957,0.08065017312765121,0.034862548296842384,22517,0.6614641116117176,0.6124170533269236,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,20,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_1|seed_1;seed_10|seed_26;seed_25|seed_13;seed_19|seed_21;seed_13|seed_2;seed_23|seed_24;seed_2|seed_2;seed_18|seed_25;seed_12|seed_22;seed_21,14,0.15555555555555556,0.05185185185185184,without,0.5209249436855317,0.0041043758392333984,0.23746605217456818,0.0900633901374825,24294,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,20,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_1|seed_1;seed_10|seed_26;seed_25|seed_13;seed_19|seed_21;seed_13|seed_2;seed_23|seed_24;seed_2|seed_2;seed_18|seed_25;seed_12|seed_22;seed_21,14,0.15555555555555556,0.05185185185185184,major,0.12202921807765961,0.0013192594051361084,0.2654215395450592,0.11394790952707334,5836,-0.11772414252265473,-0.26519676144914067,-0.330443863622713,-3.36722949700956
RotatE,FB15k237,RotatE_FB15k237,first,20,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_1|seed_1;seed_10|seed_26;seed_25|seed_13;seed_19|seed_21;seed_13|seed_2;seed_23|seed_24;seed_2|seed_2;seed_18|seed_25;seed_12|seed_22;seed_21,14,0.15555555555555556,0.05185185185185184,borda,0.5217238247394562,0.002687394618988037,0.17652073502540588,0.07323415320346136,23459,0.2566485465651302,0.1868599095407266,0.38424530469342055,0.29885261546178754
RotatE,FB15k237,RotatE_FB15k237,first,20,10,2,2,10,20,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_1|seed_1;seed_10|seed_26;seed_25|seed_13;seed_19|seed_21;seed_13|seed_2;seed_23|seed_24;seed_2|seed_2;seed_18|seed_25;seed_12|seed_22;seed_21,14,0.15555555555555556,0.05185185185185184,range,0.5248631775379181,0.0023941993713378906,0.17298054695129395,0.07079758770067103,23546,0.27155673256347845,0.2139138045703373,0.4053496936330986,0.3399334093587967
RotatE,FB15k237,RotatE_FB15k237,first,20,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_1|seed_21;seed_20;seed_24;seed_10|seed_19;seed_24;seed_21;seed_25|seed_24;seed_16;seed_1;seed_19|seed_0;seed_2;seed_22;seed_13|seed_18;seed_2;seed_20;seed_23|seed_24;seed_13;seed_25;seed_2|seed_15;seed_26;seed_0;seed_18|seed_14;seed_19;seed_26;seed_12|seed_12;seed_24;seed_25;seed_21,18,0.7111111111111111,0.11174603174603176,without,0.5209249436855317,0.0041043758392333984,0.23746605217456818,0.0900633901374825,24294,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,20,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_1|seed_21;seed_20;seed_24;seed_10|seed_19;seed_24;seed_21;seed_25|seed_24;seed_16;seed_1;seed_19|seed_0;seed_2;seed_22;seed_13|seed_18;seed_2;seed_20;seed_23|seed_24;seed_13;seed_25;seed_2|seed_15;seed_26;seed_0;seed_18|seed_14;seed_19;seed_26;seed_12|seed_12;seed_24;seed_25;seed_21,18,0.7111111111111111,0.11174603174603176,major,0.12955145090818404,0.0016612857580184937,0.217940092086792,0.10366879838438237,5942,0.0822263220741215,-0.15106480253664772,0.23080383492646367,-1.9180847318110155
RotatE,FB15k237,RotatE_FB15k237,first,20,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_1|seed_21;seed_20;seed_24;seed_10|seed_19;seed_24;seed_21;seed_25|seed_24;seed_16;seed_1;seed_19|seed_0;seed_2;seed_22;seed_13|seed_18;seed_2;seed_20;seed_23|seed_24;seed_13;seed_25;seed_2|seed_15;seed_26;seed_0;seed_18|seed_14;seed_19;seed_26;seed_12|seed_12;seed_24;seed_25;seed_21,18,0.7111111111111111,0.11174603174603176,borda,0.5236074447631835,0.0021255016326904297,0.1244535744190216,0.051276446931281694,22876,0.47591003733227444,0.43066270486811814,0.7125160058328663,0.6887762926141923
RotatE,FB15k237,RotatE_FB15k237,first,20,10,4,2,10,40,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_1|seed_21;seed_20;seed_24;seed_10|seed_19;seed_24;seed_21;seed_25|seed_24;seed_16;seed_1;seed_19|seed_0;seed_2;seed_22;seed_13|seed_18;seed_2;seed_20;seed_23|seed_24;seed_13;seed_25;seed_2|seed_15;seed_26;seed_0;seed_18|seed_14;seed_19;seed_26;seed_12|seed_12;seed_24;seed_25;seed_21,18,0.7111111111111111,0.11174603174603176,range,0.5267394661903382,0.002223193645477295,0.12330316752195358,0.051644622345979815,22984,0.48075454831198416,0.4265747462188146,0.7176169304711614,0.6778758767802906
RotatE,FB15k237,RotatE_FB15k237,first,20,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_1|seed_20;seed_24;seed_2;seed_22;seed_17;seed_10|seed_16;seed_1;seed_0;seed_19;seed_15;seed_25|seed_18;seed_20;seed_21;seed_13;seed_16;seed_19|seed_14;seed_16;seed_25;seed_0;seed_10;seed_13|seed_18;seed_13;seed_12;seed_19;seed_16;seed_23|seed_25;seed_13;seed_22;seed_21;seed_19;seed_2|seed_24;seed_2;seed_25;seed_26;seed_21;seed_18|seed_22;seed_14;seed_20;seed_26;seed_19;seed_12|seed_24;seed_15;seed_23;seed_16;seed_22;seed_21,19,1.7555555555555555,0.17811447811447817,without,0.5209249436855317,0.0041043758392333984,0.23746605217456818,0.0900633901374825,24294,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,20,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_1|seed_20;seed_24;seed_2;seed_22;seed_17;seed_10|seed_16;seed_1;seed_0;seed_19;seed_15;seed_25|seed_18;seed_20;seed_21;seed_13;seed_16;seed_19|seed_14;seed_16;seed_25;seed_0;seed_10;seed_13|seed_18;seed_13;seed_12;seed_19;seed_16;seed_23|seed_25;seed_13;seed_22;seed_21;seed_19;seed_2|seed_24;seed_2;seed_25;seed_26;seed_21;seed_18|seed_22;seed_14;seed_20;seed_26;seed_19;seed_12|seed_24;seed_15;seed_23;seed_16;seed_22;seed_21,19,1.7555555555555555,0.17811447811447817,major,0.1337168976664543,0.0015147030353546143,0.18655715882778168,0.0906805229634596,5966,0.21438387879275433,-0.006852205152782283,0.6017613353443488,-0.08700312622194038
RotatE,FB15k237,RotatE_FB15k237,first,20,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_1|seed_20;seed_24;seed_2;seed_22;seed_17;seed_10|seed_16;seed_1;seed_0;seed_19;seed_15;seed_25|seed_18;seed_20;seed_21;seed_13;seed_16;seed_19|seed_14;seed_16;seed_25;seed_0;seed_10;seed_13|seed_18;seed_13;seed_12;seed_19;seed_16;seed_23|seed_25;seed_13;seed_22;seed_21;seed_19;seed_2|seed_24;seed_2;seed_25;seed_26;seed_21;seed_18|seed_22;seed_14;seed_20;seed_26;seed_19;seed_12|seed_24;seed_15;seed_23;seed_16;seed_22;seed_21,19,1.7555555555555555,0.17811447811447817,borda,0.5245993375778198,0.0018323063850402832,0.09812774509191513,0.040632054176072234,22593,0.5867714808355908,0.548850491703154,0.8784939149533221,0.8777988031040225
RotatE,FB15k237,RotatE_FB15k237,first,20,10,6,2,10,60,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_1|seed_20;seed_24;seed_2;seed_22;seed_17;seed_10|seed_16;seed_1;seed_0;seed_19;seed_15;seed_25|seed_18;seed_20;seed_21;seed_13;seed_16;seed_19|seed_14;seed_16;seed_25;seed_0;seed_10;seed_13|seed_18;seed_13;seed_12;seed_19;seed_16;seed_23|seed_25;seed_13;seed_22;seed_21;seed_19;seed_2|seed_24;seed_2;seed_25;seed_26;seed_21;seed_18|seed_22;seed_14;seed_20;seed_26;seed_19;seed_12|seed_24;seed_15;seed_23;seed_16;seed_22;seed_21,19,1.7555555555555555,0.17811447811447817,range,0.5276189804077148,0.0016857385635375977,0.09764368832111359,0.039506716582250606,22705,0.5888099059762324,0.5613454421164551,0.8789099527842034,0.892041868686057
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_26;seed_20;seed_1|seed_24;seed_2;seed_22;seed_17;seed_26;seed_0;seed_21;seed_10|seed_19;seed_21;seed_18;seed_2;seed_14;seed_16;seed_10;seed_25|seed_25;seed_13;seed_15;seed_24;seed_0;seed_10;seed_26;seed_19|seed_14;seed_12;seed_24;seed_2;seed_17;seed_19;seed_22;seed_13|seed_13;seed_21;seed_20;seed_19;seed_2;seed_17;seed_26;seed_23|seed_19;seed_22;seed_13;seed_20;seed_26;seed_25;seed_15;seed_2|seed_24;seed_15;seed_23;seed_16;seed_22;seed_25;seed_26;seed_18|seed_24;seed_2;seed_22;seed_26;seed_14;seed_18;seed_25;seed_12|seed_25;seed_22;seed_23;seed_15;seed_13;seed_20;seed_19;seed_21,19,3.488888888888889,0.286956006956007,without,0.5209249436855317,0.0041043758392333984,0.23746605217456818,0.0900633901374825,24294,0.0,0.0,,
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_26;seed_20;seed_1|seed_24;seed_2;seed_22;seed_17;seed_26;seed_0;seed_21;seed_10|seed_19;seed_21;seed_18;seed_2;seed_14;seed_16;seed_10;seed_25|seed_25;seed_13;seed_15;seed_24;seed_0;seed_10;seed_26;seed_19|seed_14;seed_12;seed_24;seed_2;seed_17;seed_19;seed_22;seed_13|seed_13;seed_21;seed_20;seed_19;seed_2;seed_17;seed_26;seed_23|seed_19;seed_22;seed_13;seed_20;seed_26;seed_25;seed_15;seed_2|seed_24;seed_15;seed_23;seed_16;seed_22;seed_25;seed_26;seed_18|seed_24;seed_2;seed_22;seed_26;seed_14;seed_18;seed_25;seed_12|seed_25;seed_22;seed_23;seed_15;seed_13;seed_20;seed_19;seed_21,19,3.488888888888889,0.286956006956007,major,0.13715430349111557,0.0015880018472671509,0.15286624431610107,0.08297016426416359,5966,0.3562606405578989,0.07875814870494043,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_26;seed_20;seed_1|seed_24;seed_2;seed_22;seed_17;seed_26;seed_0;seed_21;seed_10|seed_19;seed_21;seed_18;seed_2;seed_14;seed_16;seed_10;seed_25|seed_25;seed_13;seed_15;seed_24;seed_0;seed_10;seed_26;seed_19|seed_14;seed_12;seed_24;seed_2;seed_17;seed_19;seed_22;seed_13|seed_13;seed_21;seed_20;seed_19;seed_2;seed_17;seed_26;seed_23|seed_19;seed_22;seed_13;seed_20;seed_26;seed_25;seed_15;seed_2|seed_24;seed_15;seed_23;seed_16;seed_22;seed_25;seed_26;seed_18|seed_24;seed_2;seed_22;seed_26;seed_14;seed_18;seed_25;seed_12|seed_25;seed_22;seed_23;seed_15;seed_13;seed_20;seed_19;seed_21,19,3.488888888888889,0.286956006956007,borda,0.5248363196849823,0.0014658570289611816,0.07885561138391495,0.03375055878408583,22370,0.6679289074720208,0.625257735328802,1.0,1.0
RotatE,FB15k237,RotatE_FB15k237,first,20,10,8,2,10,80,seed_0;seed_1;seed_10;seed_11;seed_12;seed_13;seed_14;seed_15;seed_16;seed_17;seed_18;seed_19;seed_2;seed_20;seed_21;seed_22;seed_23;seed_24;seed_25;seed_26,seed_15;seed_10;seed_14;seed_21;seed_19;seed_26;seed_20;seed_1|seed_24;seed_2;seed_22;seed_17;seed_26;seed_0;seed_21;seed_10|seed_19;seed_21;seed_18;seed_2;seed_14;seed_16;seed_10;seed_25|seed_25;seed_13;seed_15;seed_24;seed_0;seed_10;seed_26;seed_19|seed_14;seed_12;seed_24;seed_2;seed_17;seed_19;seed_22;seed_13|seed_13;seed_21;seed_20;seed_19;seed_2;seed_17;seed_26;seed_23|seed_19;seed_22;seed_13;seed_20;seed_26;seed_25;seed_15;seed_2|seed_24;seed_15;seed_23;seed_16;seed_22;seed_25;seed_26;seed_18|seed_24;seed_2;seed_22;seed_26;seed_14;seed_18;seed_25;seed_12|seed_25;seed_22;seed_23;seed_15;seed_13;seed_20;seed_19;seed_21,19,3.488888888888889,0.286956006956007,range,0.527985441684723,0.0015636086463928223,0.07837994396686554,0.03338816520695327,22493,0.6699320039681033,0.6292814965549713,1.0,1.0
